date,team,number,name,position,minutes_played,status
2026/06/20(土) 18:00 キックオフ,桜美林大学,15,大崎　陽斗,DF,0,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,17,山田 　結互,MF,0,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,20,倉橋　正吾,FW,4,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,41,尾﨑　克蔵,GK,0,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,67,細谷　隼生,DF,13,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,68,三浦　瑠恩,MF,0,控え
2026/06/20(土) 18:00 キックオフ,桜美林大学,88,山本　陵聖,DF,0,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,1,金 柱相,GK,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,3,李　星琉,DF,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,4,金 悠宇,DF,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,10,朴 ソラ,MF,82,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,16,高　悠邦,DF,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,19,金 亨政,MF,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,22,朴　才雄,MF,86,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,29,鄭 誓華,MF,90,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,9,金 翔元,FW,86,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,11,鄭 泰男,FW,80,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,27,金　毅昂,FW,63,先発
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,12,金 利優,GK,0,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,2,沈 瑞輝,DF,10,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,5,愼 昌樹,DF,0,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,32,朴　誠潤,DF,0,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,6,姜 正晃,MF,4,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,13,柳　相在,MF,0,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,21,朴　創嶺,MF,27,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,23,チョ ヘフィ,MF,8,控え
2026/06/21(日) 10:00 キックオフ,朝鮮大学校,31,カン　フィヨン,FW,4,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,31,佐藤　晴翔,GK,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,3,雨宮　　壮汰,DF,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,27,津田　　楓真,DF,63,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,39,有賀　　大成,DF,45,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,46,金子　潤,DF,73,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,10,安藤　　稜人,MF,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,13,佐久間　勇斗,MF,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,80,石神　瞬,MF,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,88,松本　浩輝,MF,45,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,29,佐藤　大心,MF,90,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,43,並木　俊輔,MF,63,先発
2026/06/21(日) 10:00 キックオフ,大東文化大学,12,妹尾　典,GK,0,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,2,猿山　　和輝,DF,27,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,5,池羽　　航輝,DF,17,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,8,萩原　　駆,DF,45,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,16,栗栖　晴己,DF,0,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,19,上田　然,DF,45,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,44,宮坂　哲之真,MF,27,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,9,熊田　　裕,FW,0,控え
2026/06/21(日) 10:00 キックオフ,大東文化大学,96,奥田　大翔,FW,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,1,磯貝 仁斗,GK,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,2,横山 聡大,DF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,25,間 琥太朗,DF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,33,渋谷 竜聖,DF,69,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,93,小川 寧大,DF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,10,城田 優,MF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,14,葛西 由晏,MF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,31,伊東　拓海,MF,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,46,鈴木 堅斗,MF,69,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,11,矢田 涼太郎,FW,82,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,27,井之上　悠,FW,90,先発
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,91,嶋﨑 寛大,GK,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,37,清水 佑,DF,21,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,77,新門 一晏,DF,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,8,石川　雄大,MF,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,71,八木　良祐,MF,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,9,遠田 凌,FW,21,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,18,中村 陶冶,FW,0,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,28,谷口 莉都,FW,15,控え
2026/06/21(日) 17:00 キックオフ,日本大学文理学部,29,髙山 周,FW,8,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,31,湯浅　世琉亜,GK,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,22,水越　大心,MF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,19,加藤　大聖,DF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,4,小野寺　拓巳,DF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,28,藤田　和,MF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,45,寺田　聡,MF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,33,宇野　大稀,MF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,14,石塚　優斗,MF,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,8,中里　春輝,DF,65,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,11,田辺　伊吹,FW,90,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,47,廣井　悠真,FW,77,先発
2026/06/21(日) 17:00 キックオフ,武蔵大学,21,神田　謙二郎,GK,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,5,瀧川　穣,DF,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,24,永山　泰希,DF,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,40,泉谷　俊,MF,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,15,柳澤　広喜,MF,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,37,関口　陽大,MF,0,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,49,宮本　理央,MF,25,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,13,藤倉　空知,MF,13,控え
2026/06/21(日) 17:00 キックオフ,武蔵大学,18,美濃和　碧,MF,0,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,2,菅原　颯太郎,DF,79,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,3,五十嵐　晴生,DF,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,7,小林　優介,MF,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,9,功刀　崇斗,FW,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,13,齊藤　大翔,MF,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,15,林　晃希,DF,46,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,17,大山　和真,MF,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,18,前原　海聖,FW,73,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,19,脇屋　颯人,FW,73,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,29,常盤　啓太,DF,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,30,大久保　陸翔,GK,90,先発
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,5,橋本　晃進,MF,44,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,6,石塚　快,MF,17,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,8,春原　	哲汰,MF,11,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,11,平田　竜誠,DF,17,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,14,杉本　侑哉,MF,0,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,21,福島　迅人,GK,0,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,23,小野　晟和,MF,0,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,25,和田　岳空,MF,0,控え
2026/07/11(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,27,宮代　匠,MF,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,3,古澤　友麻,MF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,5,内田　雄真,DF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,6,松井　一晟,DF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,10,伊崎　耕紀,MF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,12,中村　裕大,GK,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,13,宮﨑　悠斗,MF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,15,久保寺　壱晟,FW,78,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,16,村松　晴登,MF,78,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,17,吉儀　大,MF,90,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,23,森田　颯,MF,62,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,31,市川　聖龍,MF,62,先発
2026/07/11(土) 10:00 キックオフ,東京経済大学,2,瀬下　琥太郎,DF,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,11,前島　陽向,FW,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,19,山田　士雄,MF,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,21,古垣　大樹,MF,12,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,22,村野　　大輝,GK,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,25,都留　玄多,DF,28,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,29,駒田　晴生,MF,12,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,32,峠舘　永愛,MF,0,控え
2026/07/11(土) 10:00 キックオフ,東京経済大学,34,田中　大智,MF,28,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,12,中村　裕大,GK,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,4,北林　嶺,DF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,5,内田　雄真,DF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,27,川畑　宇輝,DF,61,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,3,古澤　友麻,MF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,7,大塚　恭生,MF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,10,伊崎　耕紀,MF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,16,村松　晴登,MF,90,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,17,吉儀　大,MF,89,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,31,市川　聖龍,MF,86,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,18,渡部　隼翔,FW,86,先発
2026/06/28(日) 10:00 キックオフ,東京経済大学,22,村野　　大輝,GK,0,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,24,川村　大樹,DF,29,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,26,田中　大夢,DF,4,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,19,山田　士雄,MF,0,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,23,森田　颯,MF,1,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,32,峠舘　永愛,MF,0,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,34,田中　大智,MF,0,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,11,前島　陽向,FW,4,控え
2026/06/28(日) 10:00 キックオフ,東京経済大学,15,久保寺　壱晟,FW,0,控え
2026/06/28(日) 10:00 キックオフ,上智大学,1,藤田　大輝,GK,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,19,湯浦　崇斗,DF,80,先発
2026/06/28(日) 10:00 キックオフ,上智大学,33,村田　幸基,DF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,97,須田　悠斗,DF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,6,荒川　哲平,MF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,8,福島　広大,MF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,10,塙　　仁成,MF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,44,山崎　颯介,MF,90,先発
2026/06/28(日) 10:00 キックオフ,上智大学,81,福尾　涼太,MF,67,先発
2026/06/28(日) 10:00 キックオフ,上智大学,35,大西　十和,FW,83,先発
2026/06/28(日) 10:00 キックオフ,上智大学,80,大島　千虎,FW,67,先発
2026/06/28(日) 10:00 キックオフ,上智大学,20,川島　晴空,GK,0,控え
2026/06/28(日) 10:00 キックオフ,上智大学,3,松本　和輝,DF,0,控え
2026/06/28(日) 10:00 キックオフ,上智大学,4,須藤　智洋,DF,4,控え
2026/06/28(日) 10:00 キックオフ,上智大学,26,宇野　伶,DF,0,控え
2026/06/28(日) 10:00 キックオフ,上智大学,11,笠原　真尋,MF,23,控え
2026/06/28(日) 10:00 キックオフ,上智大学,17,白坂　航大,MF,0,控え
2026/06/28(日) 10:00 キックオフ,上智大学,32,堀江　風雅,MF,10,控え
2026/06/28(日) 10:00 キックオフ,上智大学,9,田中　佑樹,FW,23,控え
2026/06/28(日) 10:00 キックオフ,上智大学,48,岩永　悠杜,FW,7,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,21,神田　謙二郎,GK,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,22,水越　大心,MF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,19,加藤　大聖,DF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,4,小野寺　拓巳,DF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,28,藤田　和,MF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,45,寺田　聡,MF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,33,宇野　大稀,MF,90,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,14,石塚　優斗,MF,73,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,8,中里　春輝,DF,78,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,11,田辺　伊吹,FW,64,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,47,廣井　悠真,FW,88,先発
2026/06/28(日) 10:00 キックオフ,武蔵大学,1,重山　武史,GK,0,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,5,瀧川　穣,DF,0,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,3,中嶋　惇仁,DF,0,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,15,柳澤　広喜,MF,0,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,13,藤倉　空知,MF,2,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,49,宮本　理央,MF,26,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,26,池戸　虹成,MF,17,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,18,美濃和　碧,MF,12,控え
2026/06/28(日) 10:00 キックオフ,武蔵大学,10,森田　蓮人,FW,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,16,今村　光汰,GK,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,3,信賀　有希,DF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,27,楠山　奈音,DF,73,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,37,清水　彩生,DF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,26,杉山　和勢,MF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,36,上野　湊,DF,87,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,15,丸尾　航琉,DF,66,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,10,内田　凜,MF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,24,前田　陽平,MF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,18,佐久間　駿喜,FW,57,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,23,國本　純成,MF,90,先発
2026/06/28(日) 10:00 キックオフ,玉川大学,1,大熊　大輔,GK,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,19,国谷　康太,FW,3,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,22,歳森　杏介,MF,33,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,52,藤原　志宇,MF,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,11,中村　隼人,MF,24,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,14,林　雄琉,MF,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,34,坂本　佳晴,MF,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,7,森岡　大地,MF,0,控え
2026/06/28(日) 10:00 キックオフ,玉川大学,28,北村　瑞,DF,17,控え
2026/07/04(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,2,菅原　颯太郎,DF,90,先発
